alcohol,malic_acid,ash,alcalinity_of_ash,magnesium,total_phenols,flavanoids,nonflavanoid_phenols,proanthocyanins,color_intensity,hue,od280/od315_of_diluted_wines,proline,target
14.99101943,1.991283939,2.182019583,17.94354035,107.3585126,2.456353126,3.429669055,0.079540401,1.948290206,9.91434771,1.0299972,3.128238282,1296.766756,0
11.73144811,2.274003916,2.342012048,23.538979,99.26815556,1.018284204,1.195057767,-0.022179613,1.253712014,5.225353388,0.684810137,1.043459244,563.1270685,2
12.90220585,5.086911571,1.991599072,19.11019158,88.05659123,1.419925267,0.592781025,0.539464669,0.73946632,4.426329224,0.518028751,1.35076292,706.5791636,2
10.69299856,2.005398749,3.045491045,30.95977715,95.55480585,2.362303905,2.391553951,0.440812956,1.752106255,3.191239166,0.908002335,2.034406017,472.0405568,1
12.6527894,1.19207274,2.350777342,16.81355567,122.7493726,1.419323657,1.53089739,-0.047825537,0.860412073,4.317566296,0.757823499,1.280621146,605.5696024,2
14.2464992,3.972585487,2.257828492,13.0727326,121.2095196,3.183872407,3.421314432,0.416928414,2.162733685,4.77573805,0.859862451,3.576336787,707.1683886,0
11.77812107,5.438272884,2.907254146,26.04011956,100.8994759,1.695176619,0.313088926,0.750664817,1.45071563,5.256105163,0.552516152,1.761235077,523.5972898,2
13.2234969,1.870836526,2.171095652,17.03877545,89.42432948,2.573398979,2.505642019,0.048468533,1.833977521,3.726786843,1.08825357,2.918941002,752.0214156,1
14.60862604,2.217007391,2.749273339,21.39133289,130.9126329,2.596893913,2.957784925,0.391931723,1.699274456,6.764145325,0.977204773,2.373383488,1330.245365,0
12.90138323,2.187074745,2.326956311,21.68695674,98.10355356,1.48705592,0.903217698,0.382052403,1.092638489,10.3492199,0.684670265,1.692126248,692.416088,2
11.90581924,2.104551237,2.640252909,17.36146439,86.7361929,2.014476696,1.388828278,0.420449441,1.635962387,3.008178428,1.245773954,2.411846847,461.9089749,1
13.05194907,4.582300486,2.990550322,26.71125796,105.5850677,2.023379105,0.69622459,0.522677196,0.811291134,8.442346002,0.875558687,2.028505564,582.9097797,2
11.96873253,4.277296641,2.116816618,21.63102477,110.6375682,1.652171748,1.059300253,0.249485219,1.090655671,8.923520711,0.390350349,1.622638961,593.2449301,2
11.08103139,1.50633786,1.790369165,15.33560402,163.175432,1.929401077,0.766629794,-0.06600394,2.530574506,2.655417554,1.207200832,3.513688851,768.7109028,1
14.22931813,1.999542449,2.367737149,19.29902113,116.4590563,2.934835268,2.97651251,0.160178142,2.665653617,5.842623079,1.07174679,2.993224363,1163.843845,0
11.93073288,1.277607695,2.794705896,16.53241524,104.9002999,2.555385442,2.640860515,0.458934371,2.767993602,5.06409016,0.971734069,2.157741935,626.3762911,1
13.48084736,1.798379587,1.777111604,21.65988881,92.66724628,2.122346448,1.649975058,0.571288257,1.573247694,3.054911348,0.881990517,3.405978849,631.3790327,1
11.89501402,1.845656711,1.516940454,20.59952968,89.8584805,2.599719983,1.82666376,0.459181004,1.747326012,1.789717068,1.242452574,2.288124616,451.6873965,1
12.11120918,2.54898761,2.396641874,18.39244442,83.99763892,2.182055298,1.963428347,0.279819286,1.822870503,2.534522705,0.799219509,3.256832914,294.0216749,1
12.91531437,1.524049521,1.899388906,15.02625417,107.7385095,2.257693289,2.402943393,0.065527407,1.384907077,3.339408613,1.350094018,3.107193878,956.9270672,0
15.13539746,1.79495269,2.160040588,14.09323297,112.0626392,3.586227492,3.064224295,0.506881183,2.268019297,7.52787959,1.189401698,2.605707054,1340.726687,0
13.15335971,2.03073925,2.480443461,17.58078737,134.6898548,3.651620529,2.803560817,0.083580892,2.29290764,5.612267423,1.002397993,3.464805612,749.0690701,0
15.0682238,1.42633991,2.325608006,15.70197411,106.5048683,3.264436451,2.786805744,-0.089318867,1.851054894,6.430599968,0.780269884,3.489140147,1056.131947,0
13.24870974,1.592277905,2.354701106,17.8002222,108.1059939,3.113891263,3.371107971,0.39512686,2.004221805,9.072825883,1.222114855,3.048512509,1567.764226,0
14.09103567,2.072805069,2.250444807,18.87933748,125.8012811,2.453612932,3.06115976,0.629972047,1.464373744,4.668316558,0.755064401,3.81541233,1222.986054,0
14.48288755,3.713996561,2.626917916,22.84393725,118.3262599,1.394277216,0.78394062,0.850275879,1.367771402,10.50484377,0.572432123,1.292262578,720.1091275,2
13.41094161,3.616868646,2.423975964,20.48287711,96.02288606,1.999596759,1.04644254,0.556348217,1.039181741,7.366495481,0.648986031,1.415998866,529.8500827,2
12.14808111,2.081752118,3.346013549,22.75366303,119.3635984,2.967517265,2.609483365,0.307427741,2.036111281,4.084156608,0.868052355,3.225480299,797.995542,0
12.27903373,1.329397981,2.494745171,16.33238213,92.5884657,1.863571186,1.166344231,0.675942834,0.485287383,3.046768739,1.526177781,1.33559004,643.534391,1
12.06664404,1.710134797,2.916627095,18.59310987,97.76228939,2.581863881,2.647093038,0.238163304,1.038727284,4.687590114,0.884277459,2.600356864,1165.168715,0
15.10734843,1.521575287,1.9873122,14.56763599,88.82533314,3.160295187,2.986103292,-0.089938175,1.778273972,8.14058961,1.196022631,3.706884974,1039.417059,0
13.12469015,2.599132809,2.939287485,27.5359746,96.393056,2.083529016,0.270263352,0.393440891,1.22777548,7.929760615,0.639190169,1.815283208,892.6765429,2
12.4975814,1.453557024,2.279888231,14.14171373,149.0705606,2.103782697,2.335912652,0.448527639,2.582937862,3.336250412,0.970491052,2.159227238,752.7342059,1
14.01938978,0.684646254,1.708198046,15.50776769,71.24982662,3.424855574,2.78571494,-0.079392713,2.04493911,5.724324525,0.942382726,3.479483428,483.7598206,1
12.84800448,3.32453409,2.563870842,21.78062264,112.1491149,1.901618562,0.777163452,0.370803683,1.07906227,5.248374234,0.708387037,1.901548076,532.2181619,2
12.39226652,2.861762571,2.758743196,23.11328245,122.6598674,1.188924041,1.479995882,0.178148914,1.343525341,8.31303487,0.622757002,1.123537895,454.8092525,2
13.71726922,3.821573254,2.287532575,18.05275286,123.1606927,1.969530105,1.141005822,0.21684983,1.36554816,10.23264445,0.6225091,1.120466547,843.3739217,2
13.74535146,2.173213879,2.704587431,19.15547006,113.2197089,2.734498819,3.116608678,0.071011904,2.481784987,6.40481539,1.031645809,2.862988226,1423.40635,0
13.49183832,1.058167255,2.240530115,14.98683925,140.3389515,2.291946111,1.849292083,0.43001425,2.724305994,3.176258146,1.496284638,2.655502833,808.1595513,1
11.65719938,1.286965966,2.996229491,18.31165895,89.01415914,2.608783386,2.787524953,0.568611262,2.19489927,4.587082415,1.118217091,2.347534081,618.6504795,1
13.57200155,4.1518072,2.408132539,22.14291041,91.4179031,1.437694251,1.752233892,1.045679797,1.747312737,4.482467966,0.818978525,2.510298743,518.6489234,1
14.07880231,4.750026448,2.257981034,23.52403225,101.6362269,1.393585825,0.700681571,0.329902988,1.737853806,8.415520904,0.629945494,1.457941228,720.4937752,2
13.37114559,1.446409399,2.717660687,19.53137726,128.9303439,3.157408334,2.498221133,0.696956563,1.713928934,5.303053161,1.185853106,3.395383479,1250.912474,0
12.46843491,1.072011063,2.567427993,22.86456562,110.8419705,3.573391188,2.116191805,-0.200414113,1.878405815,3.188679284,0.907866833,3.175195429,876.3828048,1
13.21950087,1.752042044,2.378996527,13.28179189,103.8698259,2.38807761,2.554235266,0.236360795,2.1331861,5.036796852,0.957211105,3.671112927,1233.126747,0
11.72324465,5.001148355,2.51916833,22.52467354,91.92953305,1.376324075,0.76291129,0.629525999,0.543882353,4.076583902,0.73227419,1.337138251,772.5335779,2
12.72411765,3.420511093,3.160223194,19.68818376,110.747086,1.950115825,0.171416805,0.635422047,1.009674407,5.139240172,0.829883236,1.702852785,702.8639409,2
11.67349756,1.661108753,2.5477719,19.0241195,162.5020004,2.623341006,1.860925813,0.282526938,3.315102409,2.659045016,1.111071587,2.623011759,928.0592068,1
12.4037628,1.426997069,3.009162613,27.83589339,95.73757654,2.066076478,1.621312658,0.319752831,1.525757533,2.905521708,1.713628687,3.316984937,611.0288446,1
12.44886818,1.975060123,2.488782858,17.8720647,100.7279642,3.323155983,3.495097793,0.271397452,1.440151203,5.526356015,1.046921934,3.181243784,1290.598913,0
12.84763375,3.128324844,2.544663993,17.97062252,102.4348332,1.681254869,0.917552756,0.692135242,1.606622529,9.73537807,0.532527622,1.476284177,632.1937872,2
12.69110327,1.212167522,1.976320945,22.44794746,83.70632386,2.142496701,1.528541877,0.408926969,1.583918114,1.671970686,0.778449118,2.807940726,490.8373825,1
11.47894222,1.310442801,1.992702074,17.59741179,100.7579619,2.321210443,2.477524176,0.568762796,1.94047699,2.670059828,1.059642683,3.077884139,306.637247,1
12.77985205,4.194897566,2.13079308,22.93116734,94.27698064,1.082181552,0.487158264,0.820619548,1.059248133,6.153853869,0.740055671,2.085183532,503.4114131,2
13.14733203,0.983195081,1.711488974,14.34172301,72.06195004,2.915365349,2.852585983,0.481691692,2.291422397,5.068282058,1.298645389,3.352841977,505.196742,1
12.90644494,2.151760707,3.084623548,25.66628829,120.9382978,2.851089264,2.135811592,0.629793265,2.043424856,3.309637225,1.397754412,2.900065873,876.8172648,0
15.14328443,3.606353379,2.764061954,24.24634105,104.4903847,2.006558093,0.934748537,0.419104533,1.479688547,7.422936622,0.212427243,1.336574084,754.4540961,2
12.92023309,2.181889013,2.743599943,21.2955049,94.10876928,3.036898701,2.721131137,-0.040496109,1.931008888,4.608457539,1.234036944,3.533466122,949.459485,0
11.6912084,1.292744165,2.999867638,18.33591941,89.08173392,2.594049499,2.761131776,0.571923148,2.184954555,4.549392091,1.117106897,2.345747712,613.9935871,1
13.51297371,1.905098459,2.71524423,30.78217938,131.3866527,3.190653577,3.044866434,0.194141949,1.843427724,3.487866128,1.612714336,3.628052972,940.4092581,1
14.5828055,2.414378789,2.678002656,21.9715364,115.1375788,1.197483557,0.94306858,0.60768796,1.532248051,9.172503783,0.826601313,1.620922988,708.6941598,2
11.8018315,6.272801656,2.264403214,25.15253965,93.22544003,1.941281593,0.33675976,0.703304649,0.873237001,4.635832253,0.629575775,1.880668244,528.0332641,2
13.16467958,1.671306113,1.686465169,16.16566405,93.10277019,2.05650856,2.538454237,0.402936024,1.973528247,5.204531129,1.247910329,3.042353055,1347.003518,0
14.2671048,1.455646636,2.483003555,24.16841834,81.57906054,3.157267942,2.584690932,0.127143687,1.992998149,3.537882118,1.134849811,3.447952454,424.491542,1
14.39713617,1.700576059,2.223403076,11.16083106,101.164514,2.927833852,2.37245677,0.024238612,1.552290705,4.46557795,1.157912574,3.351943451,1112.151895,0
13.50261954,1.916506709,2.724703797,30.79548644,131.482923,3.180442515,3.069942487,0.19211846,1.837375949,3.473495463,1.611641671,3.64940504,939.5432198,1
12.39023495,3.522196478,1.719681494,17.01736021,84.07097168,1.859077287,0.999734479,0.258398143,0.607807083,2.912838077,0.255302969,1.85927569,396.3273322,1
13.01607035,3.446467837,2.2996002,26.00940639,96.7622432,1.584190217,0.259943525,0.771361426,1.050104594,7.981558686,0.46874829,1.650204716,909.1939499,2
12.81731623,1.490902917,2.10306982,16.8831314,94.21487747,2.999592559,3.398194943,0.405864057,1.444215515,7.801072598,0.952128899,3.452032677,1117.709242,0
13.38389064,2.686781301,2.32446537,23.29409696,118.5404569,1.272468068,1.326409261,0.20022327,1.130721529,9.699065498,0.644824126,1.633593744,474.1503172,2
13.52047317,1.037186349,2.237234962,15.00617478,140.465015,2.28059447,1.807197924,0.433214823,2.707847258,3.261243907,1.502557843,2.657211109,804.7295982,1
11.96351726,4.038946626,1.889783091,17.25420404,122.7199928,1.409235566,1.058106762,0.391659542,0.78356973,7.2335217,0.794900441,1.86248897,902.5778107,2
13.90531333,1.861916554,2.790916686,15.70147295,95.47599648,3.350234608,3.198687579,0.172541003,1.372125724,6.373960237,1.191516118,2.913968807,1376.386855,0
11.11028006,4.218769161,2.672493734,19.3502115,88.00718456,3.252579288,2.919107003,0.37357091,3.135774698,3.284468503,0.880051893,3.464962426,370.9952324,1
13.24189858,1.622433957,2.898587397,18.07572837,123.5675541,3.130352267,2.533865619,0.375145248,1.539499956,6.922924314,1.497014062,3.090236397,1469.792646,0
12.23927197,1.120623612,3.126623848,18.02427819,95.57693893,2.829178282,2.736409228,-0.059842151,2.206123933,2.816958661,0.869461503,3.317910637,695.1907828,1
12.86641303,1.49345007,2.892356685,16.47518554,94.10306829,2.690666829,3.028164939,-0.044144423,2.207749633,5.139639787,1.430218843,3.475637651,1291.838603,0
11.80949998,6.25329636,2.256268998,25.13807069,92.99310469,1.970355017,0.36710771,0.701378994,0.860703844,4.687392124,0.63260992,1.868158608,521.9990103,2
12.62439416,1.200231085,2.353022419,16.79236253,122.2660829,1.428948056,1.532169586,-0.050067181,0.868114439,4.327307058,0.760128033,1.282374066,614.4107412,2
10.32659992,2.270206742,2.828121416,23.48039757,81.56912741,2.6135993,1.751067689,0.31592463,1.571416191,3.000450202,0.953040079,2.753419676,626.444758,1
13.2698641,2.489717898,2.068392942,18.7582309,90.45329244,1.423664035,0.564883416,0.794852536,0.567365232,10.95849387,0.468704377,1.495492735,460.0141103,2
11.00063074,1.491384687,2.762726472,28.35455149,92.21763906,2.081920242,1.142464105,0.318319241,1.014509588,2.21919082,1.459714822,3.298961137,592.1292924,1
14.46073735,4.529894047,2.280464172,19.9049246,72.63367848,0.919183532,0.611848426,0.34976973,0.580392753,5.107496973,0.654880323,1.487261089,441.8050249,2
12.50607913,5.129374549,2.781214893,25.07394744,108.4986568,2.337490102,1.917139688,0.111057134,1.650624235,1.961010284,1.101693674,3.237529082,371.1478513,1
12.93953287,4.538342394,2.321657439,19.40374721,83.50313364,1.703147634,0.69943797,0.459360776,1.720781559,8.612137972,0.463846851,1.454679801,515.7369684,2
13.44365899,2.255330868,2.714412425,18.36314986,105.14157,2.782977069,2.862603128,0.460264809,1.618028967,5.693637372,1.172639399,2.945245698,1370.962303,0
12.80872022,3.782114568,2.585084872,22.34049055,97.09177627,1.969574122,0.390837667,0.726984594,1.420386428,7.809504304,0.379140388,1.220609975,744.3399935,2
15.51012587,2.214735879,2.119809961,19.8980298,99.92323682,1.641772905,0.577955216,0.630545316,1.065350492,10.62765246,0.481891391,2.12166381,719.2172165,2
13.29992233,1.114619488,1.855944206,16.8762455,157.854221,2.208599742,1.242373534,0.149305001,2.405556528,2.956249627,1.158627516,3.305903931,757.3892775,1
13.27506105,1.805878689,2.000043243,20.41319292,83.75108796,3.29886361,3.166822201,0.790971408,1.775134136,4.320420699,0.501428037,2.771553675,357.5403977,1
12.9255969,1.5561083,2.356512569,32.80220077,133.3724859,3.443202261,2.821303348,0.122447229,2.290748694,2.962999364,1.481058685,3.651052198,943.7818854,1
11.11139037,2.942895204,1.879368032,17.86799664,94.78634555,1.904327441,1.311083292,-0.020671072,1.922600513,0.77498275,0.783296312,2.579649739,559.5194239,1
12.62445326,2.77495733,2.998447146,23.6066409,129.4862916,1.199725496,1.415475971,0.131399397,1.009781019,8.099967139,0.769553018,1.514248507,535.0708573,2
13.61462009,4.688378888,2.218950618,18.13473642,96.52020101,2.141758395,0.614166142,0.43284806,0.871104633,4.192353923,0.869715072,1.815097441,502.6505806,2
13.14843739,2.053572523,2.262441472,23.1738213,83.47198137,1.450692044,2.037769368,0.42631241,1.752169368,2.822447121,0.990677305,2.425980386,460.0134569,1
13.3534855,1.481747402,2.718314388,19.5096525,128.9497259,3.15090112,2.49297996,0.704790409,1.725658732,5.267947835,1.189799926,3.399984747,1253.121004,0
13.905007,4.310588906,2.804235943,22.45972705,101.0115938,1.911831856,0.669347857,0.491790216,1.235661995,8.194990023,0.880851245,1.981043746,571.2344632,2
11.6025211,1.260933636,1.889515841,20.30283496,72.72732379,1.489225974,1.585452091,0.041523409,1.585447088,3.306636696,1.090922849,1.75089731,527.9748581,1
11.05478139,1.509727171,1.785072971,15.26420425,163.4071213,1.951830198,0.767055433,-0.069502547,2.523153542,2.689508217,1.211571052,3.516658573,772.1740767,1
12.13115602,4.004891121,1.657266682,18.22041859,109.921786,2.864507274,2.709791871,0.107989825,3.020056397,3.257989305,0.218257358,2.895584777,571.8993533,1
12.63409416,2.857783568,2.940560334,21.94077323,114.8193265,1.49278646,1.11804984,0.649607193,1.279441105,11.03297742,0.237919506,1.660128782,504.9513169,2
15.09312498,1.410320536,2.329373664,15.6810538,106.6429478,3.254812039,2.787609294,-0.094229627,1.854075171,6.3870546,0.782874418,3.473994339,1057.290959,0
14.63227341,1.551134495,2.063467407,25.80204521,85.95740215,1.475550363,1.41790137,0.13112264,1.316150372,3.145309696,1.3953971,2.572607938,446.5287204,1
11.5491401,1.090420195,1.510011742,15.05920011,145.4243618,1.775383587,1.859161562,0.15958208,2.786118103,3.319582002,1.18141461,2.072192781,816.8094407,1
13.35106258,1.457179656,2.72297033,19.55530676,129.1314299,3.164056621,2.4936714,0.702571161,1.706842682,5.329576032,1.189167357,3.393277264,1250.190922,0
11.2156608,1.076149606,2.639582955,18.25884279,101.3118724,2.704459588,2.643237098,0.069522946,2.206403259,2.296762659,0.629418375,3.708588227,618.4803964,1
12.31562526,3.614101415,2.242302667,20.58725219,86.95848782,2.06575505,1.605719188,0.577751402,2.026597179,1.264856917,0.761379254,3.027014899,523.9644135,1
14.51000397,2.00632797,2.695445368,15.83043052,106.1586699,2.582987984,3.534598518,0.439573339,2.234278454,9.495870925,1.252775898,2.961809364,1369.112366,0
14.13331718,2.364567631,2.594566109,15.83712591,105.3986349,3.522072372,3.083847307,-0.224129021,1.575050489,5.531207032,1.018728417,2.967639563,1190.03094,0
10.34623481,2.280603909,2.831320427,23.52768228,81.6559313,2.615379089,1.758949474,0.323272933,1.576449779,2.989055283,0.944588704,2.756104746,626.8519445,1
14.58145427,2.402427527,2.678809092,21.91708856,115.1994488,1.200086259,0.915566368,0.607256818,1.522490525,9.15432778,0.833162374,1.618363945,716.2435439,2
12.23342684,1.140784207,3.133241915,18.09058818,95.42862719,2.812892956,2.711755692,-0.062742295,2.216879814,2.810070957,0.868628622,3.314680907,692.0714036,1
13.74483638,3.643783437,2.655790508,20.71681035,108.8261454,2.75207241,2.494652525,0.837886068,2.61147539,2.915082956,1.373465073,2.89195678,436.0582657,1
12.85424148,3.134140016,2.539339565,18.06615283,102.5321674,1.677659628,0.934972157,0.692979317,1.59048131,9.690251751,0.52812801,1.460958212,625.9577258,2
13.50523215,1.665128015,1.727606354,17.40981111,93.52006399,2.649390507,1.098224265,0.085151981,0.571697845,6.379940636,0.700269243,1.50942543,425.9440053,1
12.3406525,1.486567482,2.026882401,21.12102244,83.74341893,1.518831913,2.096124591,0.459153543,1.517280408,3.61930242,1.029944422,3.005062567,504.4176708,1
13.98023064,1.533500411,2.326381302,12.06871064,92.72083938,2.885641168,3.238367623,0.243988073,3.056267782,7.644229529,1.230030054,3.473676031,1674.366589,0
15.2030656,1.643862775,2.387393743,21.6143492,109.201026,3.248881364,2.984137266,0.347703572,2.680979239,5.992512583,1.151505284,2.991328869,1147.561646,0
11.24714642,1.947728018,1.936833654,21.15739784,88.70324737,2.310208295,1.59703335,0.284761009,1.460754684,2.564741603,0.748908419,2.565639199,411.3114435,1
12.60862303,2.838711166,2.185050259,23.89591429,95.15589397,1.346202214,0.813502842,-0.025759868,1.238179453,9.288140005,0.618154253,1.625787885,577.3524638,2
13.85371317,1.668389797,2.042280462,15.27213426,93.24944614,2.474101402,3.000417045,0.06424312,1.703973803,4.697649767,0.877980853,3.053306969,1225.913587,0
13.25411819,1.976974477,2.269302137,22.084229,111.6713979,2.15890127,2.014387744,0.430237255,1.567090367,2.127811716,1.290248628,3.289561793,365.5407958,1
12.5223093,1.656028211,2.232828892,11.67079808,94.96113016,2.629621446,1.973271257,0.410256482,0.99058771,4.559269788,1.083828186,3.364561177,1139.496706,0
12.63416522,1.795892797,3.039511967,17.59800512,118.3806186,2.811933032,3.187002399,0.291630409,1.469845286,6.884306033,1.197187344,3.385734362,1228.980683,0
12.69883947,1.473298542,2.243232867,16.04922835,97.26697414,2.659668609,3.109418223,0.109128952,2.157450969,6.80264589,0.677457393,3.887405226,952.3500029,0
11.83111489,2.711405834,2.577805795,16.16859476,80.67251584,2.478784468,1.861306888,0.305057573,1.930879774,1.911440963,0.922961989,3.223523556,298.7922399,1
11.59536587,2.185973332,2.036006022,19.17531555,89.55925261,2.465727076,2.488792964,0.247090934,1.212584775,2.030706529,1.046060754,3.232074755,297.0552445,1
12.89794382,1.667312977,2.396006083,14.93203175,115.8405257,2.749497236,3.046419727,0.190909668,2.03441216,5.450807946,0.783613943,3.646882498,991.6570683,0
13.26679013,3.230996437,2.299112362,19.33767711,88.96619839,1.576283069,0.152963655,0.549809641,0.825860866,6.018249383,0.599797633,2.224690904,608.378167,2
14.4488038,1.696717866,2.132892134,17.00053024,101.2110003,2.017624243,2.994341152,0.179675386,1.837873451,4.927570535,0.792979825,3.418311608,1328.060169,0
12.02466924,3.640512652,2.162538567,14.50723289,86.01346543,1.703063874,1.137591077,0.360274096,0.443076792,3.091364397,0.670629022,2.230049675,328.9590659,1
12.06837948,1.405342777,2.151570602,26.5314586,90.91741095,1.831478263,2.660472863,0.26026039,2.240707776,2.02780156,1.14949997,2.918858771,365.1582604,1
14.58291397,2.389538765,2.672345442,21.88422328,114.9481703,1.204018373,0.917332339,0.609610254,1.533817375,9.180499016,0.829619808,1.631021636,705.6110193,2
12.35539318,1.780336278,2.333511677,22.27441118,97.2765651,0.725471062,0.913088717,0.53045733,1.500020319,2.828687529,1.269322984,1.849062487,893.3769642,1
12.2224905,2.01041126,1.8437788,15.15063471,94.80524353,1.744922405,1.363050083,0.34569482,1.36607651,3.677719938,1.516596849,2.338393674,467.5002146,1
13.43210479,3.611897366,2.431604045,20.50245677,96.2048425,2.009150693,1.008391941,0.556369773,1.038759972,7.36510973,0.652455394,1.411892988,515.5816919,2
12.63739162,2.818943798,2.193055073,23.96149518,95.08780423,1.345308148,0.808925707,-0.033124149,1.233077857,9.25472143,0.611295751,1.630405314,581.3041921,2
14.00922707,3.255276741,2.379940418,19.05882908,112.7426912,1.240834405,0.744304781,0.040237333,0.421642824,5.433692653,0.955754496,1.752194179,723.9150973,2
12.41363348,2.073241816,2.446240874,20.34998132,80.88423288,2.227349941,1.5524928,0.30000907,1.582787113,3.407062802,1.291326991,3.052898895,678.4239388,1
11.45208653,1.081432962,1.938062671,17.54543904,105.3228561,2.119676263,1.529557237,0.780418325,0.613914522,6.476935486,1.298429519,1.797404874,463.1463972,1
12.52348944,2.684142467,3.426223244,21.01656599,125.5326469,3.038176955,2.182870991,0.646999484,2.079723318,3.973101855,0.927293404,3.109744765,729.6333857,0
11.39105376,2.33637021,2.704427916,21.70268364,103.2031576,1.068935166,1.077267234,0.256626218,0.61771297,5.367942837,1.073988507,0.895477226,545.9946079,2
12.13461765,2.378389308,1.91188743,20.33072681,91.45708431,1.680431541,0.849190694,0.815338217,0.817114604,7.363785493,0.512148227,1.428391631,755.394841,2
14.07798168,3.926097203,2.668956332,20.73452671,106.6311357,1.469198851,1.118825863,-0.050548732,1.020313199,4.65440143,0.858059629,1.143597881,633.6163274,2
13.49942591,1.67960166,1.860670497,16.56370304,105.7909829,2.831749694,3.184190959,0.137738418,2.498552295,6.316606573,0.968018594,3.628821184,925.509904,0
13.88406989,4.308693362,2.79775133,22.4236096,101.1394604,1.926489507,0.687358558,0.487547564,1.225117383,8.174135765,0.880709954,1.985042447,573.2767208,2
12.88145485,5.084285732,1.986185987,19.02861846,87.98317852,1.424972565,0.598839099,0.540088499,0.72063114,4.483323656,0.517616357,1.340424321,704.4291004,2
13.18541695,2.049357757,2.260695301,23.22206717,83.41771252,1.458548493,2.069366066,0.431559122,1.747351372,2.838535837,0.987388204,2.440852793,457.1214101,1
11.7183514,2.721699793,2.621230581,21.01739877,102.9510121,1.672802696,0.826401828,0.70226882,1.084803894,5.586088491,0.911866731,2.261839822,547.4056197,2
11.81957171,2.378830304,3.169470432,21.00432773,123.2953905,1.635657558,1.084728507,-0.432303196,1.493477201,2.429345724,1.042316169,2.457038567,591.2894231,1
